ID,Categoria,Cedula Funcionario,Nombre Funcionario,Cedula Solicitante,Nombre Solicitante,ID ítem,Nombre,Cantidad Solicitada,Cantidad Entregada,Year,Quarter,Month,Day,Year,Quarter,Month,Day,Dias Transcurridos
323,Financiamiento deportivo,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,15936,Prótesis auricular,"15,00","0,00",2025,Qtr 1,March,29,,,,,0
323,Financiamiento deportivo,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,15951,Prótesis de costilla,"10,00","0,00",2025,Qtr 1,March,29,,,,,0
323,Financiamiento deportivo,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,15970,Prótesis facial total,"10,00","0,00",2025,Qtr 1,March,29,,,,,0
323,Financiamiento deportivo,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,16040,Cubitos de caldo,"17,00","0,00",2025,Qtr 1,March,29,,,,,0
525,Prótesis,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,15588,HIDROCORTISONA 100 mg,"10,00","0,00",2026,Qtr 3,September,1,,,,,0
525,Prótesis,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,15591,HIDRÓXIDO DE ALUMINIO Y MAGNESIO 200 mg,"14,00","0,00",2026,Qtr 3,September,1,,,,,0
525,Prótesis,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,15669,MANITOL 18%,"18,00","0,00",2026,Qtr 3,September,1,,,,,0
525,Prótesis,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,15702,METRONIDAZOL -BENZOIL 250 mg,"10,00","0,00",2026,Qtr 3,September,1,,,,,0
525,Prótesis,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,15798,RIFAMPICINA 100 mg,"13,00","0,00",2026,Qtr 3,September,1,,,,,0
525,Prótesis,14199399,Laura CECILIA Pico,4071165,Rbinson COROMOTO Garcia,15910,Prótesis de mano mecánica,"16,00","0,00",2026,Qtr 3,September,1,,,,,0
218,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,11234947,JOSE CANDIDO GOMEZ DE,15321,AZITROMICINA 500 mg,"12,00","0,00",2025,Qtr 2,April,2,,,,,0
218,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,11234947,JOSE CANDIDO GOMEZ DE,15586,HEPARINA SODICA  ml,"18,00","0,00",2025,Qtr 2,April,2,,,,,0
218,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,11234947,JOSE CANDIDO GOMEZ DE,15667,MACROGOL 3350 (POLIETILÉN GLICOL 3350) 60sobre,"14,00","0,00",2025,Qtr 2,April,2,,,,,0
218,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,11234947,JOSE CANDIDO GOMEZ DE,15986,Bastón ajustable,"12,00","0,00",2025,Qtr 2,April,2,,,,,0
218,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,11234947,JOSE CANDIDO GOMEZ DE,16037,Atún en agua,"14,00","0,00",2025,Qtr 2,April,2,,,,,0
266,Ayudas funerarias,16952457,LADY YASMIRA OVALLES,13510821,EDUARDO,15385,CIPROFLOXACINA  10 ml,"17,00","0,00",2026,Qtr 4,December,23,,,,,0
266,Ayudas funerarias,16952457,LADY YASMIRA OVALLES,13510821,EDUARDO,15598,IMIPENEM CILASTATINA SODICA 500,"18,00","0,00",2026,Qtr 4,December,23,,,,,0
266,Ayudas funerarias,16952457,LADY YASMIRA OVALLES,13510821,EDUARDO,15619,INTERFERON ALFA 2 B 3 MUI,"17,00","0,00",2026,Qtr 4,December,23,,,,,0
266,Ayudas funerarias,16952457,LADY YASMIRA OVALLES,13510821,EDUARDO,15798,RIFAMPICINA 100 mg,"12,00","0,00",2026,Qtr 4,December,23,,,,,0
266,Ayudas funerarias,16952457,LADY YASMIRA OVALLES,13510821,EDUARDO,15820,SOLUCION PARA HEMODIALISIS: GLUCOSA SIN POTASIO,"15,00","0,00",2026,Qtr 4,December,23,,,,,0
266,Ayudas funerarias,16952457,LADY YASMIRA OVALLES,13510821,EDUARDO,15865,TOXOIDE TETÁNICO,"15,00","0,00",2026,Qtr 4,December,23,,,,,0
266,Ayudas funerarias,16952457,LADY YASMIRA OVALLES,13510821,EDUARDO,15915,Prótesis de rodilla mecánica,"13,00","0,00",2026,Qtr 4,December,23,,,,,0
266,Ayudas funerarias,16952457,LADY YASMIRA OVALLES,13510821,EDUARDO,15988,Muletas axilares,"17,00","0,00",2026,Qtr 4,December,23,,,,,0
358,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,1234567,Solicitante,15362,CEFEPIME 1 g,"19,00","0,00",2025,Qtr 4,October,30,,,,,0
358,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,1234567,Solicitante,15391,CISPLATINO 100 mg,"19,00","0,00",2025,Qtr 4,October,30,,,,,0
358,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,1234567,Solicitante,15392,CISPLATINO  100 ml,"13,00","0,00",2025,Qtr 4,October,30,,,,,0
358,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,1234567,Solicitante,15647,LEVOMEPROMAZINA  ml,"18,00","0,00",2025,Qtr 4,October,30,,,,,0
358,Financiamiento deportivo,16952457,LADY YASMIRA OVALLES,1234567,Solicitante,15774,PREDNISOLONA 1 mg,"19,00","0,00",2025,Qtr 4,October,30,,,,,0
523,Equipos de movilidad asistida,16952457,LADY YASMIRA OVALLES,11147585,LEIDA NAILET RINCON,15246,ACETAMINOFEN/CAFEINA/ERGOTAMINA 1 mg,"10,00","0,00",2025,Qtr 4,October,23,,,,,0
523,Equipos de movilidad asistida,16952457,LADY YASMIRA OVALLES,11147585,LEIDA NAILET RINCON,15547,FLUCONAZOL 50 mg,"19,00","0,00",2025,Qtr 4,October,23,,,,,0
523,Equipos de movilidad asistida,16952457,LADY YASMIRA OVALLES,11147585,LEIDA NAILET RINCON,15619,INTERFERON ALFA 2 B 3 MUI,"18,00","0,00",2025,Qtr 4,October,23,,,,,0
523,Equipos de movilidad asistida,16952457,LADY YASMIRA OVALLES,11147585,LEIDA NAILET RINCON,15639,LAGRIMAS ARTIFICIALES,"12,00","0,00",2025,Qtr 4,October,23,,,,,0
523,Equipos de movilidad asistida,16952457,LADY YASMIRA OVALLES,11147585,LEIDA NAILET RINCON,15783,PROCARBAZINA 50 mg,"10,00","0,00",2025,Qtr 4,October,23,,,,,0
523,Equipos de movilidad asistida,16952457,LADY YASMIRA OVALLES,11147585,LEIDA NAILET RINCON,15875,TROPICAMIDA 1 %,"12,00","0,00",2025,Qtr 4,October,23,,,,,0
523,Equipos de movilidad asistida,16952457,LADY YASMIRA OVALLES,11147585,LEIDA NAILET RINCON,15993,Tabla de transferencia,"18,00","0,00",2025,Qtr 4,October,23,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15273,AGUA ESTERIL PARA IRRIGACION 1000 ML,"14,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15475,DIGOXINA 0.25 mg,"10,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15489,DOXORUBICINA 50 mg,"15,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15544,FITOMENADIONA (VITAMINA K) 10 mg,"10,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15627,ISOSORBIDA DINITRATO 5 mg,"13,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15662,LORATADINA 1 mg,"19,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15721,NEVIRAPINA 200 mg,"12,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15729,NISTATINA 100.000 U,"11,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15850,SULFATO FERROSO (HIERRO ELEMENTAL) 5ml (30 mg),"14,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15898,WARFARINA SÓDICA 5 mg,"13,00","0,00",2026,Qtr 3,August,27,,,,,0
121,Apoyo financiero para cirugías,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15938,Prótesis vertebral,"13,00","0,00",2026,Qtr 3,August,27,,,,,0
489,Financiamiento deportivo,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15522,FACTOR VIII DE LA CUAGULACIÓN 25 UI,"17,00","5,00",2025,Qtr 2,June,2,2025,Qtr 3,July,7,35
489,Financiamiento deportivo,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15575,GENTAMICINA 10 mg,"11,00","8,00",2025,Qtr 2,June,2,2025,Qtr 3,July,7,35
489,Financiamiento deportivo,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15585,HEPARINA SODICA 5000 U,"12,00","1,00",2025,Qtr 2,June,2,2025,Qtr 3,July,7,35
489,Financiamiento deportivo,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15901,ZIDOVUDINA 10 mg,"17,00","11,00",2025,Qtr 2,June,2,2025,Qtr 3,July,7,35
489,Financiamiento deportivo,25308448,KEUVIN GREGORIO CARRASCO,8223498,JANET DEL VALLE PEDRIQUE DE,15967,Prótesis de válvula tricúspide,"10,00","2,00",2025,Qtr 2,June,2,2025,Qtr 3,July,7,35
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15232,Cita para tomografía computarizada,"16,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15391,CISPLATINO 100 mg,"11,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15449,DESMOPRESINA ACETATO 4 mcg,"15,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15623,"IOPAMIDOL 0,612 g","15,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15693,METOTREXATO 1 g,"16,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15694,METOTREXATO 500 mg,"11,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15718,NELFINAVIR 50g,"15,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15833,SUERO ANTIESCORPIÓNICO,"19,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15869,TRAMADOL 2 ml,"10,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15976,Silla de ruedas manual estándar,"19,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,15982,Andador fijo,"14,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,16040,Cubitos de caldo,"13,00","0,00",2026,Qtr 1,February,1,,,,,0
200,Citas para exámenes de laboratorio,19111287,KEMBERLYN YELITZA CARMONA,15420066,YENY MARILIN CANELON,16089,Calculadora científica,"12,00","0,00",2026,Qtr 1,February,1,,,,,0
370,Financiamiento deportivo,25417341,KELLYS  GELVIS,21539642,RAYFRAN,15405,CLONIDINA  ml,"12,00","0,00",2025,Qtr 1,January,21,,,,,0
370,Financiamiento deportivo,25417341,KELLYS  GELVIS,21539642,RAYFRAN,15408,CLORFENIRAMINA  ml,"17,00","0,00",2025,Qtr 1,January,21,,,,,0
370,Financiamiento deportivo,25417341,KELLYS  GELVIS,21539642,RAYFRAN,15451,DESONIDA 0.10%,"14,00","0,00",2025,Qtr 1,January,21,,,,,0
370,Financiamiento deportivo,25417341,KELLYS  GELVIS,21539642,RAYFRAN,15467,DIAZEPAM 10 mg,"10,00","0,00",2025,Qtr 1,January,21,,,,,0
370,Financiamiento deportivo,25417341,KELLYS  GELVIS,21539642,RAYFRAN,15529,FENOBARBITAL 50mg,"12,00","0,00",2025,Qtr 1,January,21,,,,,0
370,Financiamiento deportivo,25417341,KELLYS  GELVIS,21539642,RAYFRAN,16006,Solución salina estéril,"12,00","0,00",2025,Qtr 1,January,21,,,,,0
448,Citas para exámenes de laboratorio,25417341,KELLYS  GELVIS,6747260,Mervin Yonab YONABEL Perez Valero,15232,Cita para tomografía computarizada,"17,00","0,00",2025,Qtr 4,December,10,,,,,0
448,Citas para exámenes de laboratorio,25417341,KELLYS  GELVIS,6747260,Mervin Yonab YONABEL Perez Valero,15259,ÁCIDO ASCÓRBICO 100 mg,"18,00","0,00",2025,Qtr 4,December,10,,,,,0
448,Citas para exámenes de laboratorio,25417341,KELLYS  GELVIS,6747260,Mervin Yonab YONABEL Perez Valero,15264,"ACIDO TRANEXAMICO 0,5 g","13,00","0,00",2025,Qtr 4,December,10,,,,,0
448,Citas para exámenes de laboratorio,25417341,KELLYS  GELVIS,6747260,Mervin Yonab YONABEL Perez Valero,15297,AMOXICILINA CLAVULANICO 125 mg,"19,00","0,00",2025,Qtr 4,December,10,,,,,0
448,Citas para exámenes de laboratorio,25417341,KELLYS  GELVIS,6747260,Mervin Yonab YONABEL Perez Valero,15354,CARBONATO DE LITIO 300 mg,"17,00","0,00",2025,Qtr 4,December,10,,,,,0
448,Citas para exámenes de laboratorio,25417341,KELLYS  GELVIS,6747260,Mervin Yonab YONABEL Perez Valero,15433,"CLOTRIMAZOL 0,5 g","19,00","0,00",2025,Qtr 4,December,10,,,,,0
448,Citas para exámenes de laboratorio,25417341,KELLYS  GELVIS,6747260,Mervin Yonab YONABEL Perez Valero,15499,ERITROMICINA ESTOLATO 500 mg,"15,00","0,00",2025,Qtr 4,December,10,,,,,0
448,Citas para exámenes de laboratorio,25417341,KELLYS  GELVIS,6747260,Mervin Yonab YONABEL Perez Valero,15655,LIDOCAINA 1 %,"15,00","0,00",2025,Qtr 4,December,10,,,,,0
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15255,ACICLOVIR 5%,"18,00","9,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15311,ARTEMETERO 80 mg,"19,00","15,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15393,CITARABINA (CITOSINA ARABINOSA) 50 mg,"13,00","3,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15395,CITARABINA (CITOSINA ARABINOSA) 500 mg,"17,00","3,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15427,"CLORURO DE SODIO 0,30 %","17,00","2,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15495,ENALAPRIL 5 mg,"18,00","3,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15598,IMIPENEM CILASTATINA SODICA 500,"19,00","10,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15601,INDINAVIR 400 mg,"18,00","12,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15611,INSULINA DE ACCION INTERMEDIA (INSULINA N.P.H HUMANA RECOMBINANTE) 100ml,"13,00","10,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15871,TRIAMCINOLONA ACETONIDA  ml,"18,00","15,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,15886,VANCOMICINA 1 g,"14,00","1,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,16004,Agujas hipodérmicas,"12,00","7,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
138,Citas para exámenes de laboratorio,8988430,JYMI RAFAEL QUIROGA,15114311,YORFIS ALBERTO VALLEJO,16049,Chocolate de mesa,"18,00","14,00",2026,Qtr 1,March,1,2026,Qtr 2,May,5,65
160,Equipos de movilidad asistida,5487323,JUANA RAMONA CANIAGUAN DE,11819554,FRANKLIN EVELIO USECHE,15543,FISOSTIGMINA 2ml,"19,00","0,00",2026,Qtr 3,August,10,,,,,0
160,Equipos de movilidad asistida,5487323,JUANA RAMONA CANIAGUAN DE,11819554,FRANKLIN EVELIO USECHE,15654,"LEVOTIROXINA SODICA 0,05 mg","19,00","0,00",2026,Qtr 3,August,10,,,,,0
160,Equipos de movilidad asistida,5487323,JUANA RAMONA CANIAGUAN DE,11819554,FRANKLIN EVELIO USECHE,15853,TETRACAÍNA 0.50%,"19,00","0,00",2026,Qtr 3,August,10,,,,,0
160,Equipos de movilidad asistida,5487323,JUANA RAMONA CANIAGUAN DE,11819554,FRANKLIN EVELIO USECHE,15947,Prótesis de clavícula,"10,00","0,00",2026,Qtr 3,August,10,,,,,0
160,Equipos de movilidad asistida,5487323,JUANA RAMONA CANIAGUAN DE,11819554,FRANKLIN EVELIO USECHE,15999,Campos quirúrgicos,"18,00","0,00",2026,Qtr 3,August,10,,,,,0
160,Equipos de movilidad asistida,5487323,JUANA RAMONA CANIAGUAN DE,11819554,FRANKLIN EVELIO USECHE,16065,Borrador,"11,00","0,00",2026,Qtr 3,August,10,,,,,0
102,Equipos de movilidad asistida,8327878,Juan Carlos ROSA Lisboa Rondo,10537577,NANCY,15352,CARBAMAZEPINA 5 ml,"16,00","0,00",2026,Qtr 4,December,29,,,,,0
102,Equipos de movilidad asistida,8327878,Juan Carlos ROSA Lisboa Rondo,10537577,NANCY,15396,CITARABINA (CITOSINA ARABINOSA) 1 g,"17,00","0,00",2026,Qtr 4,December,29,,,,,0
102,Equipos de movilidad asistida,8327878,Juan Carlos ROSA Lisboa Rondo,10537577,NANCY,15459,DEXRAZOXANE 500 mg,"17,00","0,00",2026,Qtr 4,December,29,,,,,0
102,Equipos de movilidad asistida,8327878,Juan Carlos ROSA Lisboa Rondo,10537577,NANCY,15526,FENITOINA 100 mg,"17,00","0,00",2026,Qtr 4,December,29,,,,,0
102,Equipos de movilidad asistida,8327878,Juan Carlos ROSA Lisboa Rondo,10537577,NANCY,15579,"GLICERINA 1,68 g","11,00","0,00",2026,Qtr 4,December,29,,,,,0
102,Equipos de movilidad asistida,8327878,Juan Carlos ROSA Lisboa Rondo,10537577,NANCY,15599,IMIPENEM CILASTATINA SODICA  500 mg,"14,00","0,00",2026,Qtr 4,December,29,,,,,0
102,Equipos de movilidad asistida,8327878,Juan Carlos ROSA Lisboa Rondo,10537577,NANCY,15805,RITONAVIR/LOPINAVIR 33mg,"16,00","0,00",2026,Qtr 4,December,29,,,,,0
102,Equipos de movilidad asistida,8327878,Juan Carlos ROSA Lisboa Rondo,10537577,NANCY,15989,Muletas canadienses,"10,00","0,00",2026,Qtr 4,December,29,,,,,0
102,Equipos de movilidad asistida,8327878,Juan Carlos ROSA Lisboa Rondo,10537577,NANCY,16075,Bolígrafo azul,"17,00","0,00",2026,Qtr 4,December,29,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15213,Cita para examen de glucosa,"17,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15401,CLINDAMICINA 900 mg,"13,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15523,FACTOR VIII DE LA CUAGULACIÓN 25 ml,"13,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15546,FLUCONAZOL 150 mg,"13,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15574,"GENTAMICINA (OFTALMICA) 0,10%","16,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15619,INTERFERON ALFA 2 B 3 MUI,"13,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15696,METOTREXATO 100mg,"15,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15729,NISTATINA 100.000 U,"19,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15828,STAVUDINA 40 mg,"16,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15838,SULFAMETOXAZOL+TRIMETOPRIM 400 mg,"13,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,15952,Prótesis torácica,"11,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,16035,Carne de soya,"13,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,16059,Cuaderno de doble línea,"19,00","0,00",2026,Qtr 3,July,2,,,,,0
171,Equipos de movilidad asistida,13686355,JUAN CARLOS,33291312,ROSA EMPERATRIZ BUSTAMANTE,16070,Tijeras escolares,"11,00","0,00",2026,Qtr 3,July,2,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15324,AZTREONAM 1 g,"18,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15335,BIPERIDENO LACTATO 5 mg,"11,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15345,BUSPIRONA 10 mg,"11,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15389,CISPLATINO 50 mg,"16,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15546,FLUCONAZOL 150 mg,"15,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15589,HIDROCORTISONA  2ml,"18,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15670,"MEDROXIPROGESTERONA ACETATO 2,5mg","19,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15766,PILOCARPINA 2%,"14,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15938,Prótesis vertebral,"18,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,15963,Prótesis de bypass coronario,"11,00","0,00",2025,Qtr 4,October,12,,,,,0
325,Medicamentos,13686355,JUAN CARLOS,18529617,ZULERNI KHATERINE PORRAS,16015,Sondas vesicales,"14,00","0,00",2025,Qtr 4,October,12,,,,,0
357,Citas para exámenes de laboratorio,13686355,JUAN CARLOS,16273532,ALEXANDER OBERTO GRACIEL,15595,IBUPROFENO 100 mg,"17,00","0,00",2025,Qtr 1,March,15,,,,,0
357,Citas para exámenes de laboratorio,13686355,JUAN CARLOS,16273532,ALEXANDER OBERTO GRACIEL,15634,KETOPROFENO 100 mg,"11,00","0,00",2025,Qtr 1,March,15,,,,,0
357,Citas para exámenes de laboratorio,13686355,JUAN CARLOS,16273532,ALEXANDER OBERTO GRACIEL,15662,LORATADINA 1 mg,"11,00","0,00",2025,Qtr 1,March,15,,,,,0
357,Citas para exámenes de laboratorio,13686355,JUAN CARLOS,16273532,ALEXANDER OBERTO GRACIEL,15680,MESNA 400 mg,"18,00","0,00",2025,Qtr 1,March,15,,,,,0
